kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_steff,koi_srad,koi_slogg,koi_kepmag
"K03379.01","CONFIRMED",30.4544418,6.896,472.1,0.929,2.6,6283.00,0.9840,4.472,15.268
"K03380.01","FALSE POSITIVE",10.26558924,3.879,254.6,0.663,1.65,5774.00,0.9800,4.458,14.658
"K03382.01","FALSE POSITIVE",18.9257333,6.149,188.5,1.155,16.74,5455.00,0.9090,4.421,13.857
"K03383.01","CONFIRMED",37.8862977,5.218,672.2,0.026,2.09,5513.00,0.8180,4.551,15.848
"K03446.01","FALSE POSITIVE",11.9615433,3.129,424.5,0.576,2.24,6142.00,1.0460,4.456,15.709
"K03449.01","FALSE POSITIVE",62.127677128,5.25005,37430.2,1.158,38.61,5344.00,0.8070,4.494,14.822
"K03450.01","FALSE POSITIVE",31.9730649,8.872,158.6,0.716,1.09,5811.00,0.8110,4.571,14.545
"K03526.01","FALSE POSITIVE",143.1188694,16.8109,255714,0.703,53.3,5713.00,0.8510,4.554,14.996
"K03527.01","FALSE POSITIVE",76.81985465,5.16249,229165,0.728,46.61,5654.00,0.7740,4.590,14.063
"K03528.01","FALSE POSITIVE",165.40574995,13.6363,66402,1.091,112.86,6061.00,2.1850,3.759,12.724
"K03529.01","FALSE POSITIVE",71.661915163,6.33708,323613,0.612,55.04,5075.00,0.8240,4.497,15.167
"K03530.01","FALSE POSITIVE",9.44942685,6.40303,488997,0.395,68.38,5754.00,0.9050,4.534,15.650
"K07781.01","FALSE POSITIVE",0.715802309,1.5586,2208.6,1.251,25.52,5239.00,0.7570,4.600,15.579
"K03531.01","FALSE POSITIVE",70.58284717,8.81169,150931,0.882,50.88,5973.00,0.9040,4.516,14.624
"K03609.01","FALSE POSITIVE",2.995357359,6.57901,172404,0.843,112.12,5949.00,1.9400,3.892,16.455
"K03610.01","FALSE POSITIVE",3.840485025,2.8592,31353,1.189,39.38,5731.00,0.8230,4.532,15.260
"K03611.01","FALSE POSITIVE",10.443341795,3.94077,145294,0.707,44.35,6137.00,1.0050,4.421,16.510
"K07737.01","FALSE POSITIVE",4.75307877,2.35,933,0.019,505.94,3486.00,180.0130,0.500,13.524
"K03612.01","FALSE POSITIVE",19.515013291,4.59379,256442,0.692,53.03,5349.00,0.8510,4.531,16.739
"K01628.02","CONFIRMED",1.772451066,2.4592,79.2,0.006,1.02,6243.00,1.1490,4.406,12.949
"K03384.02","CONFIRMED",19.9158863,6.191,143.2,0.748,1.41,6047.00,1.0920,4.387,13.204
"K03385.01","FALSE POSITIVE",54.061328105,4.48223,79684,1.336,88.28,5786.00,1.1120,4.318,15.231
"K03386.01","FALSE POSITIVE",34.525990182,4.47294,67161.4,1.087,54.35,6123.00,1.0490,4.396,15.142
"K03387.01","FALSE POSITIVE",14.2821417,2.068,224.9,0.012,1.08,5374.00,0.7260,4.588,15.130
"K03452.01","FALSE POSITIVE",18.64532882,3.63893,433815,0.454,61.81,5931.00,0.8450,4.554,15.511
"K03454.01","FALSE POSITIVE",20.882125422,8.03365,233450,0.743,66.27,6335.00,1.0720,4.427,15.600
"K03456.01","CONFIRMED",30.8609783,4.216,128.9,0.852,1.08,5627.00,0.8330,4.552,12.988
"K07769.01","FALSE POSITIVE",3.652810043,1.5132,119.4,0.086,0.89,5213.00,0.8310,4.489,15.602
"K03457.01","FALSE POSITIVE",15.65134872,4.1553,3104,1.267,118.33,6552.00,3.2890,3.586,12.429
"K01806.03","CONFIRMED",8.37159554,5.252,98,0.983,2.39,6426.00,1.7750,4.013,13.474
"K03532.01","FALSE POSITIVE",286.1755875,16.1025,328544,0.598,63.23,5904.00,0.9460,4.471,15.138
"K03533.01","FALSE POSITIVE",152.15144795,26.8612,151815,0.857,53.89,6217.00,0.9890,4.472,14.610
"K07783.01","FALSE POSITIVE",0.542636318,1.2536,74.6,0.056,1.39,5277.00,1.6330,3.960,14.458
"K03534.01","FALSE POSITIVE",29.911334059,7.26916,354377,0.559,47.83,5303.00,0.7040,4.632,16.128
"K03535.01","FALSE POSITIVE",5.877122485,4.71655,362900,0.547,125.68,5702.00,1.8210,3.807,15.177
"K03618.01","FALSE POSITIVE",10.636305846,5.17212,216063,0.398,64.91,6781.00,1.3450,4.221,17.035
"K03619.01","FALSE POSITIVE",2.1032389,6.4774,24852.5,1.209,36.63,5546.00,0.7860,4.587,13.171
"K03620.01","FALSE POSITIVE",46.698200933,3.57049,54592.5,1.131,38.79,5772.00,0.7560,4.518,15.267
"K01905.02","CONFIRMED",15.99560373,3.471,221.7,0.088,1.04,4955.00,0.7210,4.610,14.017
"K03621.01","FALSE POSITIVE",4.39451798,2.9527,223616,1.566,65.76,3695.00,0.4830,4.773,16.705
"K03388.01","FALSE POSITIVE",25.9518795,21.569,1312.3,1.259,35.1,5753.00,1.0780,4.335,14.997
"K03390.01","FALSE POSITIVE",56.048096688,4.04427,53725.8,1.161,42.62,5222.00,0.7800,4.518,14.967
"K07751.01","FALSE POSITIVE",2.25161215,2.1,23.9,0.647,1.14,9464.00,2.1840,4.116,13.085
"K03392.01","FALSE POSITIVE",50.35545898,5.51863,107138,0.159,31.66,5936.00,0.9650,4.501,15.724
"K03458.01","CONFIRMED",14.0328775,6.684,210.9,0.044,1.45,6063.00,1.0010,4.470,15.652
"K03459.01","CONFIRMED",13.2226149,4.337,261.7,0.943,1.75,5931.00,0.8630,4.545,15.208
"K07770.01","FALSE POSITIVE",3.54828691,3.281,70.9,0.036,1.69,6573.00,1.9870,4.010,13.790
"K03461.01","FALSE POSITIVE",18.79852,4.795,487.4,0.936,2.04,4808.00,0.7150,4.589,16.153
"K03536.01","FALSE POSITIVE",156.51657398,12.2259,113337,0.995,61.44,6002.00,1.0840,4.354,13.375
"K03537.01","FALSE POSITIVE",1.366946478,3.37701,158643,0.869,43.45,5353.00,0.7570,4.527,15.002
"K03538.01","FALSE POSITIVE",313.09275066,14.3447,445612,0.395,47.52,5067.00,0.6730,4.596,15.638
"K07782.01","FALSE POSITIVE",0.566813677,2.458,61.2,0.449,0.77,6106.00,0.9660,4.487,15.644
"K03539.01","FALSE POSITIVE",157.32263943,21.9232,153932,0.888,56.66,6109.00,0.9890,4.472,15.291
"K03540.01","FALSE POSITIVE",9.53040216,5.95809,321541,0.6046,60.49,5501.00,0.9120,4.438,14.689
"K03627.01","FALSE POSITIVE",4.218512654,3.62939,23416.8,0.767,16.67,6185.00,0.9910,4.472,15.232
"K03627.02","FALSE POSITIVE",8.529991199,3.9954,20083.7,1.225,44.86,6185.00,0.9910,4.472,15.232
"K03629.01","FALSE POSITIVE",1.922862476,3.4594,101272,1.001,70.65,6408.00,1.3030,4.246,15.925
"K00352.02","CONFIRMED",16.00747237,1.267,277.6,0.975,2.99,5857.00,1.3050,4.204,13.770
"K03393.01","CONFIRMED",54.6493679,7.962,432.5,0.018,2.64,5751.00,1.2820,4.234,15.335
"K01650.02","CONFIRMED",100.8276725,8.39,1778.8,0.676,4.35,5301.00,0.9770,4.391,15.280
"K07753.01","FALSE POSITIVE",0.905675699,1.701,73.2,0.008,0.77,5730.00,0.9030,4.518,15.384
"K03464.01","FALSE POSITIVE",15.9750417,3.549,643.5,1.211,90.37,5220.00,3.4560,3.520,13.933
"K03465.01","CONFIRMED",16.0505464,3.171,94.4,0.135,0.81,5428.00,0.8530,4.563,13.136
"K07771.01","FALSE POSITIVE",0.805267592,0.887,146.6,0.082,1.35,6268.00,1.1000,4.429,15.881
"K03466.01","FALSE POSITIVE",11.082622625,6.62584,268725,0.207,48.38,5831.00,0.9220,4.503,16.411
"K03541.01","FALSE POSITIVE",421.42848194,8.60447,96654.3,0.356,54.16,6235.00,1.7080,4.034,13.769
"K01823.02","FALSE POSITIVE",1.096587245,3.0287,541.2,2.623,168.68,5869.00,0.9420,4.513,13.954
"K03542.01","FALSE POSITIVE",3.012476415,3.31903,198402,0.708,58.77,6015.00,1.0880,4.329,14.776
"K03543.01","FALSE POSITIVE",204.74104758,20.5357,333804,0.596,97.39,6517.00,1.4400,4.211,13.841
"K07727.01","FALSE POSITIVE",0.759740194,3.252,42.5,0.497,0.67,6046.00,1.0070,4.478,14.920
"K03544.01","FALSE POSITIVE",4.664186517,4.0639,555376,0.29,278.81,5062.00,3.5790,3.515,16.144
"K03545.01","FALSE POSITIVE",1.092066399,2.97608,401890,0.488,40.74,4556.00,0.5760,4.670,15.896
"K03613.01","FALSE POSITIVE",3.053578643,3.22884,52879.9,1.11,35.35,5414.00,0.7140,4.625,15.740
"K03614.01","FALSE POSITIVE",2.992662857,2.5258,113705,0.001,60.35,4927.00,1.8370,3.883,16.328
"K03615.01","FALSE POSITIVE",4.664188563,3.773,11360.5,1.254,52.09,5699.00,1.2150,4.192,13.915
"K07738.01","FALSE POSITIVE",0.954873008,1.0613,33,0.578,0.81,6092.00,1.3630,4.114,11.800
"K03616.01","FALSE POSITIVE",0.56493412,2.57621,252639,0.691,33.4,4748.00,0.5340,4.729,15.839
"K03617.01","FALSE POSITIVE",1.674984844,4.92134,234579,0.731,150.48,8285.00,2.4510,3.971,14.567
"K03398.01","CONFIRMED",7.31945294,4.881,166.8,0.112,5.05,5745.00,3.9550,3.499,13.489
"K03398.02","CONFIRMED",35.8007112,8.219,417.4,0.043,7.97,5745.00,3.9550,3.499,13.489
"K07754.01","FALSE POSITIVE",0.790049989,2.794,70.8,0.185,0.67,5427.00,0.8080,4.530,15.530
"K03399.01","FALSE POSITIVE",14.15402615,4.115,21653,1.199,29.61,4352.00,0.6610,4.610,15.056
"K03467.01","FALSE POSITIVE",33.93754213,11.1677,32990.3,1.979,138.25,6220.00,1.0660,4.414,15.191
"K03468.01","CONFIRMED",20.7057153,9.678,115.9,0.922,3.22,5668.00,2.4370,3.792,14.276
"K07772.01","FALSE POSITIVE",3.7228679,9.557,52.1,0.8,0.74,6046.00,0.9270,4.509,15.202
"K01781.03","CONFIRMED",58.0198583,5.348,1286.6,0.951,3.46,4920.00,0.7200,4.620,12.231
"K03546.01","FALSE POSITIVE",4.286103033,2.6422,173359,0.544,25.8,4206.00,0.5910,4.663,15.295
"K03547.01","FALSE POSITIVE",290.7778719,12.0525,225767,0.761,45.27,5207.00,0.7340,4.585,14.282
"K03548.01","FALSE POSITIVE",5.017239915,4.36126,144642,0.191,41.75,6519.00,1.0790,4.410,14.115
"K07728.01","FALSE POSITIVE",0.937923475,3.164,40.4,0.515,0.52,5398.00,0.8050,4.580,14.403
"K03549.01","FALSE POSITIVE",204.0329342,17.5623,411374,0.49,57.35,5553.00,0.8060,4.577,15.734
"K03550.01","FALSE POSITIVE",2.148219541,2.94091,457844,0.424,49.6,4694.00,0.6720,4.600,15.783
"K03551.01","FALSE POSITIVE",58.621578824,8.52961,142951,0.896,40.43,5232.00,0.7250,4.554,15.161
"K03622.01","FALSE POSITIVE",3.125821128,2.2163,5025.4,1.269,110.58,6137.00,2.8520,3.705,12.770
"K03623.01","FALSE POSITIVE",1.032068851,2.1344,121993,1.014,44.35,4387.00,0.7110,4.587,16.177
"K07739.01","FALSE POSITIVE",6.6751871,2.372,178.3,0.251,1.09,5774.00,0.8180,4.567,15.554
"K03624.01","FALSE POSITIVE",1.450205839,3.6373,25883.7,1.236,92.78,7564.00,1.8930,4.093,13.910
"K03625.01","FALSE POSITIVE",3.224486463,4.61686,403734,0.421,79.08,6389.00,1.1600,4.331,16.169
"K03626.01","FALSE POSITIVE",44.14579777,4.088,224228,0.864,62.24,5876.00,0.8960,4.492,16.442
"K03400.01","FALSE POSITIVE",33.3239576,37.217,2012.1,0.47,2.55,5192.00,0.5550,4.707,15.213
"K07756.01","FALSE POSITIVE",0.94102954,4.415,34.5,0.119,1.41,5766.00,2.4090,3.783,13.134
"K01681.02","CONFIRMED",1.992812339,2.066,314.8,1.127,6.81,3638.00,0.4200,4.844,15.855
"K03402.01","FALSE POSITIVE",36.514374043,6.48255,111620,0.133,33.27,5811.00,1.0000,4.465,15.423
"K03403.01","CONFIRMED",39.818832,10.757,199.1,0.6,2.23,5710.00,1.5240,4.073,13.102
"K03470.02","CONFIRMED",25.4337864,6.514,302,0.232,2,5806.00,1.1580,4.321,15.386
"K03471.01","FALSE POSITIVE",67.451045,8.9387,7062.8,1.01,36.7,4847.00,2.1910,3.726,13.342
"K03474.01","CONFIRMED",52.6095103,8.202,203.7,0.102,1.83,5881.00,1.2940,4.259,14.192
"K01830.02","CONFIRMED",198.7106251,8.638,2094.8,0.026,3.56,5180.00,0.8000,4.548,14.443
"K03552.01","FALSE POSITIVE",15.873380595,8.0429,208362,3.454,630.53,5622.00,1.8950,3.907,14.679
"K03553.01","FALSE POSITIVE",65.583665567,5.01216,242398,0.72,41.22,5516.00,0.6660,4.650,15.743
"K03554.01","FALSE POSITIVE",394.67816267,6.05443,253376,0.708,52.16,5780.00,0.8300,4.505,15.207
"K03555.01","FALSE POSITIVE",111.31980522,23.0078,62704.9,0.234,63.68,5022.00,2.5800,3.562,12.439
"K03556.01","FALSE POSITIVE",110.29512684,16.5339,176336,0.248,37.88,5753.00,0.8950,4.503,15.258
"K03334.01","FALSE POSITIVE",95.178317934,3.60125,128575,0.761,28.75,4523.00,0.6530,4.615,14.401
"K03335.01","CONFIRMED",31.2543238,5.662,438,0.019,2.29,6246.00,1.0920,4.433,15.820
"K03336.01","FALSE POSITIVE",61.4911479,9.745,58702.9,0.681,22.76,5830.00,0.8760,4.540,15.523
"K00284.04","CONFIRMED",110.2867031,4.427,145.3,0.675,1.41,5931.00,1.1010,4.322,11.818
"K01525.02","CONFIRMED",11.8061737,4.472,88.1,0.905,2.87,6900.00,2.5990,3.843,12.082
"K03403.02","CONFIRMED",6.15828666,6.329,57.7,0.595,1.2,5710.00,1.5240,4.073,13.102
"K07757.01","FALSE POSITIVE",10.828825742,0.7275,92.1,0.137,0.76,5862.00,0.7850,4.584,13.492
"K03404.01","CONFIRMED",82.292865,7.048,371.1,0.195,1.82,5626.00,0.9570,4.467,14.828
"K03407.01","CONFIRMED",92.436978,6.432,955.2,0.943,2.89,5595.00,0.7410,4.606,15.449
"K03409.01","FALSE POSITIVE",11.08260553,6.23,601.2,0.966,7.34,5125.00,2.1960,3.674,13.566
"K03475.01","FALSE POSITIVE",22.7832776,4.194,120.2,0.626,1.33,6517.00,1.1590,4.382,12.972
"K03476.01","FALSE POSITIVE",23.737952838,8.50818,95883.6,1.004,53.27,5559.00,1.0000,4.394,15.147
"K03477.01","FALSE POSITIVE",21.4618453,5.675,122.2,1.139,19.89,5806.00,1.2130,4.283,13.798
"K03479.01","FALSE POSITIVE",75.13194883,20.8729,122372,0.487,26.21,5365.00,0.7290,4.586,14.658
"K03557.01","FALSE POSITIVE",243.82122131,10.9312,56799.3,1.029,56.63,6370.00,1.3160,4.228,13.297
"K03558.01","FALSE POSITIVE",16.227548674,5.08666,192688,0.795,46.52,5297.00,0.7950,4.587,15.901
"K03559.01","FALSE POSITIVE",47.189437,11.555,370871,0.5357,66.71,5458.00,0.9720,4.381,15.624
"K03560.01","FALSE POSITIVE",1.501760172,5.85519,387905,0.518,90.92,6327.00,1.2900,4.315,11.825
"K03561.01","FALSE POSITIVE",4.05325447,4.0116,110916,15.329,1668.79,6022.00,1.0390,4.453,15.537
"K01833.02","CONFIRMED",7.68433346,1.4346,1175,0.951,2.58,4402.00,0.5720,4.682,14.265
"K07740.01","FALSE POSITIVE",1.549979213,7.5945,370546,0.486,136.64,5408.00,2.0580,3.777,13.939
"K03338.01","FALSE POSITIVE",10.99381963,3.7889,1685.8,1.274,40.17,6553.00,1.1570,4.366,13.427
"K03338.02","FALSE POSITIVE",10.9938087,5.0403,1456.9,0.924,5.33,6553.00,1.1570,4.366,13.427
"K03410.01","CONFIRMED",16.5860329,7.043,231.3,0.167,2.09,5626.00,1.3890,4.149,15.589
"K03412.01","CONFIRMED",16.7525077,3.174,338.3,0.763,3.65,4807.00,1.8020,3.906,14.534
"K03413.01","FALSE POSITIVE",49.612757516,7.07603,130460,0.929,57.08,6241.00,1.0310,4.450,15.217
"K03482.01","CONFIRMED",15.3317719,5.467,179.2,0.802,1.91,5726.00,1.2850,4.228,15.098
"K03484.01","CONFIRMED",84.704139,10.393,655.7,0.01,4.17,6085.00,1.6340,4.115,15.169
"K07731.01","FALSE POSITIVE",0.755105584,5.02374,250026,0.732,76.26,6592.00,1.1900,4.369,11.638
"K03562.01","FALSE POSITIVE",101.26336282,17.8951,72792.5,0.944,44,6309.00,1.0620,4.413,14.319
"K03563.01","FALSE POSITIVE",120.58167178,8.2904,192896,0.845,41.71,5294.00,0.6730,4.651,15.777
"K03564.01","FALSE POSITIVE",1.558544209,3.3727,225588,0.507,35.12,4868.00,0.7080,4.582,14.498
"K03565.01","FALSE POSITIVE",2.63757408,5.9626,169658,1.107,76.02,5639.00,0.9530,4.509,15.902
"K03566.01","FALSE POSITIVE",8.64636188,8.73607,218072,0.294,54.24,6444.00,1.1340,4.382,14.097
"K07741.01","FALSE POSITIVE",125.288206,3.695,241.6,0.066,1.5,5881.00,0.9730,4.480,14.179
"K03567.01","FALSE POSITIVE",112.46358893,31.8273,242411,0.523,129.04,7426.00,2.4630,3.903,10.967
"K03342.01","FALSE POSITIVE",42.39930429,18.3609,205992,0.336,44.7,6153.00,0.9620,4.487,15.747
"K03344.01","CONFIRMED",11.6044881,3.409,267.6,0.118,1.88,5533.00,1.1660,4.275,15.254
"K03414.01","FALSE POSITIVE",27.009807384,1.96698,67898,0.949,22.32,3900.00,0.5340,4.727,15.483
"K03415.01","CONFIRMED",15.0219784,5.068,96.9,0.96,1.77,5831.00,1.3820,4.162,13.109
"K03417.01","CONFIRMED",91.078624,10.304,738.6,0.901,3.26,5915.00,1.0080,4.437,15.214
"K03418.01","CONFIRMED",85.272459,13.31,767.8,0.965,3.85,5922.00,1.0570,4.349,15.417
"K03485.01","FALSE POSITIVE",12.42592675,29.1701,410.3,0.973,2.66,5952.00,0.9710,4.489,14.936
"K03487.01","FALSE POSITIVE",89.7398137,3.26371,81096,1.026,38.01,5777.00,0.7470,4.608,14.294
"K03489.01","FALSE POSITIVE",90.08255562,19.7301,43252.2,0.099,49.2,6523.00,2.3430,3.835,12.963
"K07732.01","FALSE POSITIVE",0.759768478,2.824,57.4,0.583,0.64,5481.00,0.8150,4.574,15.318
"K03490.01","FALSE POSITIVE",42.2011587,8.479,178.1,1.225,37.39,6200.00,1.4490,4.135,13.294
"K03568.01","FALSE POSITIVE",15.65129028,6.7631,398641,0.507,78.3,6137.00,1.1030,4.418,16.666
"K03569.01","FALSE POSITIVE",9.014220178,2.76441,34085.6,0.802,15.49,4842.00,0.7300,4.573,13.570
"K03570.01","FALSE POSITIVE",1.824653341,4.25512,176739,0.845,55.44,6413.00,0.9410,4.372,15.048
"K03571.01","FALSE POSITIVE",3.185090259,4.80188,423276,0.465,92.5,6516.00,1.2790,4.249,15.519
"K07742.01","FALSE POSITIVE",372.76888,23.27,1157.2,0.909,3.66,5800.00,0.8940,4.514,15.422
"K01833.03","CONFIRMED",5.70940795,1.622,586.7,0.751,1.51,4402.00,0.5720,4.682,14.265
"K03572.01","FALSE POSITIVE",2.086076372,2.4032,58858,13.376,1543.74,6124.00,1.1190,4.265,14.554
"K03344.02","CONFIRMED",3.63898953,2.252,209.6,0.32,1.68,5533.00,1.1660,4.275,15.254
"K03345.01","CONFIRMED",38.1303324,6.53,180.4,0.562,1.54,6370.00,1.1060,4.410,14.633
"K03346.01","CONFIRMED",14.42735088,4.857,117,0.977,1.53,5929.00,1.0400,4.403,13.359
"K03347.01","CONFIRMED",12.90235874,2.446,354.4,0.382,1.49,5530.00,0.7880,4.586,15.487
"K03348.01","CONFIRMED",36.4337867,4.388,406.8,0.25,2.2,5566.00,1.0990,4.329,15.246
"K03419.01","FALSE POSITIVE",58.5850357,3.5939,75468,1.309,149.98,6379.00,1.9940,3.925,13.061
"K01707.02","CONFIRMED",265.47847,10.28,1040.7,0.956,4.2,5792.00,1.0050,4.375,15.321
"K01792.02","FALSE POSITIVE",1.546222068,7.998,49.4,0.503,0.77,5611.00,1.0730,4.388,12.160
"K03491.01","FALSE POSITIVE",89.3313828,11.919,2177.6,0.899,8.02,6860.00,1.4670,4.233,13.680
"K03492.01","FALSE POSITIVE",22.2941485,3.188,100.9,0.709,1.5,5915.00,1.3920,4.223,13.030
"K03493.01","CONFIRMED",46.7162336,7.259,345.5,0.266,2.03,5856.00,1.0920,4.386,15.223
"K03573.01","FALSE POSITIVE",43.56225858,3.6873,51325,1.295,80.02,6411.00,1.2160,4.307,13.676
"K03574.01","FALSE POSITIVE",198.443477,9.9776,39943,1.149,41.72,5420.00,0.8680,4.502,13.760
"K03575.01","FALSE POSITIVE",17.907664726,5.58652,265411,2.79,282.86,6173.00,1.0410,4.447,16.107
"K07743.01","FALSE POSITIVE",2.4044122,4.575,42.7,0.559,0.85,6398.00,1.2490,4.276,13.894
"K03576.01","FALSE POSITIVE",22.77196484,8.3476,325446,0.603,104.17,6049.00,1.5570,4.067,15.018
"K03577.01","FALSE POSITIVE",184.52015392,15.3564,49269,0.886,23.38,5341.00,0.7760,4.514,14.070
"K03349.01","CONFIRMED",82.175197,8.664,546.4,0.015,2.24,6247.00,0.9540,4.489,15.292
"K03350.01","FALSE POSITIVE",29.015852933,7.19844,71432.1,12.223,1183.06,5783.00,0.9410,4.415,15.546
"K03351.01","FALSE POSITIVE",77.36241476,12.1317,96585.8,0.995,41.66,5359.00,0.7900,4.570,15.673
"K07761.01","FALSE POSITIVE",495.71095,4.514,443.1,0.718,4.41,6054.00,1.9530,3.911,13.867
"K03352.01","CONFIRMED",10.35857039,2.577,273.7,0.074,1.68,5893.00,1.0200,4.423,15.408
"K03423.01","CONFIRMED",30.2541186,2.134,576.3,0.122,2.8,6277.00,1.1610,4.402,14.296
"K03424.01","FALSE POSITIVE",17.081202417,7.20617,134143,0.915,39.24,5431.00,0.7080,4.623,15.863
"K03425.01","CONFIRMED",20.034708,6.49,124.4,0.193,2.24,6120.00,2.0000,3.934,13.266
"K03425.02","CONFIRMED",3.15722086,3.762,49.7,0.001,1.41,6120.00,2.0000,3.934,13.266
"K03496.01","CONFIRMED",23.2385587,8.432,161.2,0.355,2.18,6602.00,1.6850,4.108,13.932
"K07734.01","FALSE POSITIVE",118.314913,4.79,216.3,0.522,7.23,6190.00,4.7630,3.340,13.172
"K03497.01","CONFIRMED",20.35971899,2.1521,345.7,0.925,0.8,3419.00,0.3440,4.904,13.393
"K03498.01","FALSE POSITIVE",43.798566,6.401,290.4,1.182,48.52,5611.00,2.2270,3.842,12.963
"K03578.01","FALSE POSITIVE",131.73630485,5.28476,58381.2,0.871,54.38,5102.00,1.6690,3.962,13.395
"K03579.01","FALSE POSITIVE",4.301031137,5.65214,204153,0.79,93.01,6386.00,1.5480,4.208,14.573
"K03580.01","FALSE POSITIVE",198.01379181,9.72673,142501,0.88,38.49,5359.00,0.7080,4.566,15.546
"K03581.01","FALSE POSITIVE",10.9938268,5.0746,419208,0.471,52.69,4856.00,0.7430,4.554,16.751
"K01837.02","CONFIRMED",1.682934607,1.8846,142.7,0.681,1.06,5201.00,0.8340,4.573,13.733
"K03582.01","FALSE POSITIVE",114.90862419,7.66397,196112,0.78,42.78,4412.00,0.7370,4.565,15.927
"K03353.01","CONFIRMED",11.55532445,3.499,250,0.96,1.7,5149.00,0.8030,4.506,14.598
"K03356.01","CONFIRMED",26.0841212,6.141,259.7,0.092,1.35,6083.00,0.8350,4.563,15.440
"K03357.01","FALSE POSITIVE",52.802767576,5.6184,52110.3,1.473,75.82,5835.00,0.9010,4.492,15.193
"K03427.01","FALSE POSITIVE",39.206808648,6.24701,186978,0.81,50.2,5945.00,0.8610,4.545,15.545
"K03428.01","CONFIRMED",64.6589166,7.71,235.4,0.083,2.12,5821.00,1.3950,4.172,14.694
"K07777.01","FALSE POSITIVE",27.6760342,4.234,266.8,0.071,5.15,5123.00,3.2240,3.442,13.330
"K03429.02","CONFIRMED",8.74192361,4.235,295.7,0.025,1.94,5596.00,1.1450,4.298,15.364
"K03429.03","FALSE POSITIVE",26.936878,4.969,246.9,0.2807,1.57,5878.00,0.9980,4.442,15.364
"K03499.01","FALSE POSITIVE",12.4281308,6.79,131.4,0.33,0.85,5940.00,0.7290,4.621,15.056
"K01792.03","CONFIRMED",9.10969334,5.3181,126.4,0.761,1.32,5611.00,1.0730,4.388,12.160
"K03499.02","FALSE POSITIVE",0.96283264,2.947,96.3,0.4963,0.74,5955.00,0.7330,4.617,15.056
"K03500.01","CONFIRMED",73.7502765,13.309,233.1,0.127,3.78,6056.00,2.4810,3.797,13.214
"K03583.01","FALSE POSITIVE",210.30644361,6.68665,46455.4,1.155,101.13,7591.00,2.0170,4.050,12.504
"K03584.01","FALSE POSITIVE",8.268081087,3.47103,71479.3,1.099,50.31,5749.00,0.9220,4.502,15.768
"K03585.01","FALSE POSITIVE",3.564614021,3.44204,94342,0.989,46,5891.00,0.8920,4.450,15.671
"K07745.01","FALSE POSITIVE",533.47707,23.71,210.6,0.418,2.6,6077.00,1.7590,3.931,13.294
"K03586.01","FALSE POSITIVE",5.877122413,3.7369,15647.1,1.238,45.95,5778.00,1.0430,4.325,13.147
"K03587.01","FALSE POSITIVE",1.036592635,2.40749,124498,0.898,463.05,4884.00,8.7470,2.737,14.441
"K03360.01","FALSE POSITIVE",91.4999978,19.5818,65496,0.736,21.86,5263.00,0.7740,4.572,14.801
"K03361.01","CONFIRMED",65.9407869,7.776,580.4,0.332,2.33,5982.00,0.9600,4.493,15.502
"K07763.01","FALSE POSITIVE",406.45737,9.554,284.2,0.428,1.96,6217.00,1.1410,4.364,13.079
"K03362.01","FALSE POSITIVE",30.47639859,17.9728,130569,0.92,43.01,5913.00,0.7870,4.585,14.840
"K03363.01","CONFIRMED",14.53260546,2.4212,328.9,0.112,1.69,6003.00,0.9320,4.507,13.785
"K01718.02","CONFIRMED",153.348739,12.205,388,0.261,2.14,6127.00,1.0800,4.356,15.224
"K07808.01","FALSE POSITIVE",361.526458,6.947,525.1,0.971,5.7,7196.00,1.9230,4.064,13.151
"K03432.01","CONFIRMED",48.0506878,7.999,274.5,0.186,2.36,5332.00,1.4530,4.083,15.033
"K03816.01","FALSE POSITIVE",9.44942628,6.3064,1211.9,1.217,75.22,5092.00,2.6640,3.689,13.819
"K03817.01","FALSE POSITIVE",0.933489066,1.41864,14259,1.243,48.01,5758.00,1.0840,4.307,16.428
"K03818.01","FALSE POSITIVE",1.908525084,4.169,218.9,0.015,3.74,9174.00,2.4710,4.013,11.721
"K07788.01","FALSE POSITIVE",0.798467681,0.86,120.7,0.331,0.82,5575.00,0.7330,4.557,15.890
"K03819.01","FALSE POSITIVE",0.867721348,4.8783,97653,0.987,67,5510.00,1.2760,4.186,16.090
"K03820.01","FALSE POSITIVE",161.252567,23.626,2911.5,0.869,5.04,5985.00,0.8110,4.574,14.720
"K03893.01","CONFIRMED",3.90863457,1.7704,867.2,0.111,1.86,4518.00,0.6530,4.613,15.646
"K02092.03","CONFIRMED",77.086191,4.77,942.8,1.227,29.77,6228.00,1.0490,4.441,15.886
"K03894.01","FALSE POSITIVE",1.673662758,2.3135,316.4,1.186,23.42,6444.00,1.0530,4.433,14.576
"K03895.01","FALSE POSITIVE",5.93717724,5.355,25450,6.282,594.32,5780.00,1.0000,4.438,18.358
"K03896.01","FALSE POSITIVE",3.89043062,6.596,195.4,0.025,1.24,5646.00,0.8960,4.449,15.204
"K03897.01","FALSE POSITIVE",16.8282542,39.098,655.3,0.7071,2.66,5575.00,0.9720,4.496,14.889
"K03667.01","FALSE POSITIVE",2.489549075,2.4345,2829.7,1.33,59.57,6184.00,1.4060,4.138,13.368
